cycle,x,y,species,biomass,seq_num
0,0,0,model4,0.01,1
1,0,0,model4,0.026970768854,1
2,0,0,model4,0.072741511831,1
3,0,0,model4,0.1961818231,1
4,0,0,model4,0.25588942113,1
5,0,0,model4,0.2983584248,1
6,0,0,model4,0.31531586823,1
7,0,0,model4,0.32218851335,1
8,0,0,model4,0.32268088519,1
9,0,0,model4,0.32316833332,1
10,0,0,model4,0.32365090697,1
11,0,0,model4,0.32412865488,1
12,0,0,model4,0.32460162531,1
13,0,0,model4,0.32506986603,1
14,0,0,model4,0.32553342435,1
15,0,0,model4,0.3259921668,1
16,0,0,model4,0.32644295092,1
17,0,0,model4,0.3268892272,1
18,0,0,model4,0.32733104071,1
19,0,0,model4,0.32776843609,1
20,0,0,model4,0.32820145752,1
21,0,0,model4,0.32863014873,1
22,0,0,model4,0.32905455303,1
23,0,0,model4,0.32947471329,1
24,0,0,model4,0.32989067194,1
25,0,0,model4,0.33030247101,1
26,0,0,model4,0.33071015208,1
27,0,0,model4,0.33111375635,1
28,0,0,model4,0.33151332457,1
29,0,0,model4,0.33190889712,1
30,0,0,model4,0.33230051393,1
31,0,0,model4,0.33268821458,1
32,0,0,model4,0.33307203822,1
33,0,0,model4,0.33345202363,1
34,0,0,model4,0.33382820918,1
35,0,0,model4,0.33420063287,1
36,0,0,model4,0.33456933233,1
37,0,0,model4,0.33493434479,1
38,0,0,model4,0.33529570713,1
39,0,0,model4,0.33565345585,1
40,0,0,model4,0.33600762708,1
0,0,0,model7,0.01,2
0,0,0,model4,0.33600762708,2
1,0,0,model7,0.028641467807,2
1,0,0,model4,0.33264755081,2
2,0,0,model7,0.064170007952,2
2,0,0,model4,0.57371284672,2
3,0,0,model7,0.06799608057,2
3,0,0,model4,0.74186043291,2
4,0,0,model7,0.071783892461,2
4,0,0,model4,0.78768430569,2
5,0,0,model7,0.075533826234,2
5,0,0,model4,1.2723094798,2
6,0,0,model7,0.079246260668,2
6,0,0,model4,1.6268308883,2
7,0,0,model7,0.082921570759,2
7,0,0,model4,2.1579486291,2
8,0,0,model7,0.086560127748,2
8,0,0,model4,2.4948453329,2
9,0,0,model7,0.090162299168,2
9,0,0,model4,2.6376160114,2
10,0,0,model7,0.093728448873,2
10,0,0,model4,2.6970435909,2
11,0,0,model7,0.097258937082,2
11,0,0,model4,2.7578471404,2
12,0,0,model7,0.10075412041,2
12,0,0,model4,2.8673686484,2
13,0,0,model7,0.1042143519,2
13,0,0,model4,2.9384055689,2
14,0,0,model7,0.10763998108,2
14,0,0,model4,3.065361207,2
15,0,0,model7,0.11103135397,2
15,0,0,model4,3.1458650743,2
16,0,0,model7,0.11438881312,2
16,0,0,model4,3.1759462707,2
17,0,0,model7,0.11771269769,2
17,0,0,model4,3.1642765856,2
18,0,0,model7,0.12100334341,2
18,0,0,model4,3.1527235974,2
19,0,0,model7,0.12426108267,2
19,0,0,model4,3.1412861391,2
20,0,0,model7,0.12748624454,2
20,0,0,model4,3.1299630553,2
21,0,0,model7,0.13067915479,2
21,0,0,model4,3.1187532024,2
22,0,0,model7,0.13384013594,2
22,0,0,model4,3.107655448,2
23,0,0,model7,0.13696950728,2
23,0,0,model4,3.0966686712,2
24,0,0,model7,0.1445353576,2
24,0,0,model4,3.0857917621,2
25,0,0,model7,0.15192615037,2
25,0,0,model4,3.0706005599,2
26,0,0,model7,0.15487466156,2
26,0,0,model4,3.0556596739,2
27,0,0,model7,0.16226146034,2
27,0,0,model4,3.0451928548,2
28,0,0,model7,0.19323288861,2
28,0,0,model4,3.022574284,2
29,0,0,model7,0.19929132,2
29,0,0,model4,2.9923485411,2
30,0,0,model7,0.2017661795,2
30,0,0,model4,2.9790271014,2
31,0,0,model7,0.2042162904,2
31,0,0,model4,2.9693266081,2
32,0,0,model7,0.20664190019,2
32,0,0,model4,2.9597231196,2
33,0,0,model7,0.20904325389,2
33,0,0,model4,2.9502156661,2
34,0,0,model7,0.21142059405,2
34,0,0,model4,2.940803287,2
35,0,0,model7,0.2137741608,2
35,0,0,model4,2.9314850318,2
36,0,0,model7,0.22057196459,2
36,0,0,model4,2.9222599591,2
37,0,0,model7,0.23375462789,2
37,0,0,model4,2.9087040749,2
38,0,0,model7,0.2425172541,2
38,0,0,model4,2.8888954875,2
39,0,0,model7,0.24785060562,2
39,0,0,model4,2.873530283,2
40,0,0,model7,0.25119396909,2
40,0,0,model4,2.861626938,2
0,0,0,model16,0.01,3
0,0,0,model4,2.861626938,3
0,0,0,model7,0.25119396909,3
1,0,0,model16,0.011722087127,3
1,0,0,model4,2.8517599003,3
1,0,0,model7,0.2534471038,3
2,0,0,model16,0.011604866256,3
2,0,0,model4,2.8430377542,3
2,0,0,model7,0.25091263276,3
3,0,0,model16,0.011488817594,3
3,0,0,model4,2.8378716117,3
3,0,0,model7,0.24840350644,3
4,0,0,model16,0.011373929418,3
4,0,0,model4,2.8327571307,3
4,0,0,model7,0.24591947137,3
5,0,0,model16,0.011260190123,3
5,0,0,model4,2.8276937945,3
5,0,0,model7,0.24346027666,3
6,0,0,model16,0.011147588222,3
6,0,0,model4,2.8226810916,3
6,0,0,model7,0.24102567389,3
7,0,0,model16,0.01103611234,3
7,0,0,model4,2.8177185158,3
7,0,0,model7,0.23861541715,3
8,0,0,model16,0.010925751217,3
8,0,0,model4,2.8128055657,3
8,0,0,model7,0.23622926298,3
9,0,0,model16,0.010816493704,3
9,0,0,model4,2.8079417451,3
9,0,0,model7,0.23386697035,3
10,0,0,model16,0.010708328767,3
10,0,0,model4,2.8031265628,3
10,0,0,model7,0.23152830065,3
11,0,0,model16,0.01060124548,3
11,0,0,model4,2.7981175536,3
11,0,0,model7,0.22921301764,3
12,0,0,model16,0.010495233025,3
12,0,0,model4,2.7931586345,3
12,0,0,model7,0.22692088747,3
13,0,0,model16,0.010390280695,3
13,0,0,model4,2.7882493046,3
13,0,0,model7,0.22465167859,3
14,0,0,model16,0.010286377888,3
14,0,0,model4,2.783389068,3
14,0,0,model7,0.2224051618,3
15,0,0,model16,0.010183514109,3
15,0,0,model4,2.7785774338,3
15,0,0,model7,0.22018111019,3
16,0,0,model16,0.010081678968,3
16,0,0,model4,2.7738139159,3
16,0,0,model7,0.21797929908,3
17,0,0,model16,0.0099808621781,3
17,0,0,model4,2.7690980332,3
17,0,0,model7,0.21579950609,3
18,0,0,model16,0.0098810535563,3
18,0,0,model4,2.7644293094,3
18,0,0,model7,0.21364151103,3
19,0,0,model16,0.0097822430207,3
19,0,0,model4,2.7598072727,3
19,0,0,model7,0.21150509592,3
20,0,0,model16,0.0096844205905,3
20,0,0,model4,2.7552314565,3
20,0,0,model7,0.20939004496,3
21,0,0,model16,0.0095875763846,3
21,0,0,model4,2.7507013984,3
21,0,0,model7,0.20729614451,3
22,0,0,model16,0.0094917006208,3
22,0,0,model4,2.7462166408,3
22,0,0,model7,0.20522318307,3
23,0,0,model16,0.0093967836146,3
23,0,0,model4,2.7417767309,3
23,0,0,model7,0.20317095124,3
24,0,0,model16,0.0093028157784,3
24,0,0,model4,2.73738122,3
24,0,0,model7,0.20113924173,3
25,0,0,model16,0.0092097876206,3
25,0,0,model4,2.7330296643,3
25,0,0,model7,0.19912784931,3
26,0,0,model16,0.0091176897444,3
26,0,0,model4,2.7287216241,3
26,0,0,model7,0.19713657082,3
27,0,0,model16,0.009026512847,3
27,0,0,model4,2.7244566643,3
27,0,0,model7,0.19516520511,3
28,0,0,model16,0.0089362477185,3
28,0,0,model4,2.7202343541,3
28,0,0,model7,0.19321355306,3
29,0,0,model16,0.0088468852413,3
29,0,0,model4,2.7160542671,3
29,0,0,model7,0.19128141753,3
30,0,0,model16,0.0087584163889,3
30,0,0,model4,2.7119159809,3
30,0,0,model7,0.18936860335,3
31,0,0,model16,0.008670832225,3
31,0,0,model4,2.7078190775,3
31,0,0,model7,0.18747491732,3
32,0,0,model16,0.0085841239028,3
32,0,0,model4,2.7037631432,3
32,0,0,model7,0.18560016814,3
33,0,0,model16,0.0084982826638,3
33,0,0,model4,2.6997477682,3
33,0,0,model7,0.18374416646,3
34,0,0,model16,0.0084132998371,3
34,0,0,model4,2.695772547,3
34,0,0,model7,0.1819067248,3
35,0,0,model16,0.0083291668388,3
35,0,0,model4,2.6972133262,3
35,0,0,model7,0.18008765755,3
36,0,0,model16,0.0082458751704,3
36,0,0,model4,2.693505428,3
36,0,0,model7,0.17828678097,3
37,0,0,model16,0.0081634164187,3
37,0,0,model4,2.6898346088,3
37,0,0,model7,0.17650391316,3
38,0,0,model16,0.0080817822545,3
38,0,0,model4,2.6862004978,3
38,0,0,model7,0.17473887403,3
39,0,0,model16,0.0087771004695,3
39,0,0,model4,2.6705825569,3
39,0,0,model7,0.20773503165,3
40,0,0,model16,0.0086893301578,3
40,0,0,model4,2.643876732,3
40,0,0,model7,0.2120001162,3
0,0,0,model9,0.01,4
0,0,0,model4,2.643876732,4
0,0,0,model7,0.2120001162,4
0,0,0,model16,0.0086893301578,4
1,0,0,model9,0.0099000000228,4
1,0,0,model4,2.6217897088,4
1,0,0,model7,0.2098801151,4
1,0,0,model16,0.0086024369137,4
2,0,0,model9,0.0098010000226,4
2,0,0,model4,2.6268128682,4
2,0,0,model7,0.20778131394,4
2,0,0,model16,0.0085164125446,4
3,0,0,model9,0.0097029900223,4
3,0,0,model4,2.6383926715,4
3,0,0,model7,0.20570350081,4
3,0,0,model16,0.0084312484191,4
4,0,0,model9,0.0096059601221,4
4,0,0,model4,2.6922464705,4
4,0,0,model7,0.2036464658,4
4,0,0,model16,0.0083469359349,4
5,0,0,model9,0.0095099005209,4
5,0,0,model4,2.7097466072,4
5,0,0,model7,0.20161000114,4
5,0,0,model16,0.0082634665756,4
6,0,0,model9,0.0094148015157,4
6,0,0,model4,2.7270717126,4
6,0,0,model7,0.19959390113,4
6,0,0,model16,0.0081808319098,4
7,0,0,model9,0.0093206535005,4
7,0,0,model4,2.7442237153,4
7,0,0,model7,0.19759796212,4
7,0,0,model16,0.0080990235907,4
8,0,0,model9,0.0092274469655,4
8,0,0,model4,2.7612040496,4
8,0,0,model7,0.1956219825,4
8,0,0,model16,0.0080180333548,4
9,0,0,model9,0.0091351724959,4
9,0,0,model4,2.7564941301,4
9,0,0,model7,0.19366576267,4
9,0,0,model16,0.0079378530213,4
10,0,0,model9,0.0090438207709,4
10,0,0,model4,2.7568703432,4
10,0,0,model7,0.19172910504,4
10,0,0,model16,0.0078584744911,4
11,0,0,model9,0.0089533825632,4
11,0,0,model4,2.7721533915,4
11,0,0,model7,0.18981181399,4
11,0,0,model16,0.0077798897461,4
12,0,0,model9,0.0088638487376,4
12,0,0,model4,2.8274849151,4
12,0,0,model7,0.18791369585,4
12,0,0,model16,0.0077020908487,4
13,0,0,model9,0.0087752102502,4
13,0,0,model4,2.8436327565,4
13,0,0,model7,0.18603455889,4
13,0,0,model16,0.0076250699402,4
14,0,0,model9,0.0086874581477,4
14,0,0,model4,2.8596190304,4
14,0,0,model7,0.18417421331,4
14,0,0,model16,0.0075488192408,4
15,0,0,model9,0.0086005835662,4
15,0,0,model4,2.8754454563,4
15,0,0,model7,0.18233247117,4
15,0,0,model16,0.0074733310484,4
16,0,0,model9,0.0085145777305,4
16,0,0,model4,2.8911136252,4
16,0,0,model7,0.18050914646,4
16,0,0,model16,0.0073985977379,4
17,0,0,model9,0.0084294319532,4
17,0,0,model4,2.9066251718,4
17,0,0,model7,0.178704055,4
17,0,0,model16,0.0073246117605,4
18,0,0,model9,0.0083451376337,4
18,0,0,model4,2.9219815514,4
18,0,0,model7,0.17691701445,4
18,0,0,model16,0.0072513656429,4
19,0,0,model9,0.0082616862574,4
19,0,0,model4,2.9371843074,4
19,0,0,model7,0.1751478443,4
19,0,0,model16,0.0071788519865,4
20,0,0,model9,0.0081790693948,4
20,0,0,model4,2.9522351549,4
20,0,0,model7,0.17339636586,4
20,0,0,model16,0.0071070634666,4
21,0,0,model9,0.0080972787009,4
21,0,0,model4,2.9671354944,4
21,0,0,model7,0.1716624022,4
21,0,0,model16,0.007035992832,4
22,0,0,model9,0.0080163059138,4
22,0,0,model4,2.9818867409,4
22,0,0,model7,0.16994577818,4
22,0,0,model16,0.0069656329036,4
23,0,0,model9,0.0079361428547,4
23,0,0,model4,2.9964906238,4
23,0,0,model7,0.1682463204,4
23,0,0,model16,0.0068959765746,4
24,0,0,model9,0.0078567814262,4
24,0,0,model4,3.0109483489,4
24,0,0,model7,0.16656385719,4
24,0,0,model16,0.0068270168089,4
25,0,0,model9,0.0077782136119,4
25,0,0,model4,3.0252614967,4
25,0,0,model7,0.16489821862,4
25,0,0,model16,0.0067587466408,4
26,0,0,model9,0.0077004314758,4
26,0,0,model4,3.0394315131,4
26,0,0,model7,0.16324923643,4
26,0,0,model16,0.0066911591744,4
27,0,0,model9,0.007623427161,4
27,0,0,model4,3.0534598891,4
27,0,0,model7,0.16161674407,4
27,0,0,model16,0.0066242475826,4
28,0,0,model9,0.0075471928894,4
28,0,0,model4,3.0673479215,4
28,0,0,model7,0.16000057663,4
28,0,0,model16,0.0065580051068,4
29,0,0,model9,0.0074717209605,4
29,0,0,model4,3.0810970736,4
29,0,0,model7,0.15840057086,4
29,0,0,model16,0.0064924250557,4
30,0,0,model9,0.0073970037509,4
30,0,0,model4,3.0947087342,4
30,0,0,model7,0.15681656515,4
30,0,0,model16,0.0064275008052,4
31,0,0,model9,0.0073230337134,4
31,0,0,model4,3.1081842183,4
31,0,0,model7,0.1552483995,4
31,0,0,model16,0.0063632257971,4
32,0,0,model9,0.0072498033763,4
32,0,0,model4,3.1215250667,4
32,0,0,model7,0.15369591551,4
32,0,0,model16,0.0062995935391,4
33,0,0,model9,0.0071773053425,4
33,0,0,model4,3.1347323875,4
33,0,0,model7,0.15215895635,4
33,0,0,model16,0.0062365976037,4
34,0,0,model9,0.0071055322891,4
34,0,0,model4,3.1478077542,4
34,0,0,model7,0.15063736679,4
34,0,0,model16,0.0061742316277,4
35,0,0,model9,0.0070344769662,4
35,0,0,model4,3.1607523079,4
35,0,0,model7,0.14913099312,4
35,0,0,model16,0.0061124893114,4
36,0,0,model9,0.0069641321965,4
36,0,0,model4,3.1735674162,4
36,0,0,model7,0.14763968319,4
36,0,0,model16,0.0060513644183,4
37,0,0,model9,0.0068944908746,4
37,0,0,model4,3.1862543733,4
37,0,0,model7,0.14616328636,4
37,0,0,model16,0.0059908507741,4
38,0,0,model9,0.0068255459658,4
38,0,0,model4,3.1988144609,4
38,0,0,model7,0.14470165349,4
38,0,0,model16,0.0059309422664,4
39,0,0,model9,0.0067572905062,4
39,0,0,model4,3.2112489177,4
39,0,0,model7,0.14325463696,4
39,0,0,model16,0.0058716328437,4
40,0,0,model9,0.0066897176011,4
40,0,0,model4,3.2235590447,4
40,0,0,model7,0.14182209059,4
40,0,0,model16,0.0058129165153,4
0,0,0,model15,0.01,5
0,0,0,model4,3.2235590447,5
0,0,0,model7,0.14182209059,5
0,0,0,model16,0.0058129165153,5
0,0,0,model9,0.0066897176011,5
1,0,0,model15,0.015478255837,5
1,0,0,model4,3.2061423305,5
1,0,0,model7,0.16052411994,5
1,0,0,model16,0.0071186554278,5
1,0,0,model9,0.011284007099,5
2,0,0,model15,0.015336009267,5
2,0,0,model4,3.1740999214,5
2,0,0,model7,0.1634828695,5
2,0,0,model16,0.0070655411993,5
2,0,0,model9,0.014335966226,5
3,0,0,model15,0.015253410113,5
3,0,0,model4,3.1424609298,5
3,0,0,model7,0.16662735798,5
3,0,0,model16,0.0070968972669,5
3,0,0,model9,0.017506769042,5
4,0,0,model15,0.015124602794,5
4,0,0,model4,3.1110725996,5
4,0,0,model7,0.16945330163,5
4,0,0,model16,0.007060133666,5
4,0,0,model9,0.020446740098,5
5,0,0,model15,0.015027203429,5
5,0,0,model4,3.0800422565,5
5,0,0,model7,0.17259517988,5
5,0,0,model16,0.0070671595898,5
5,0,0,model9,0.02359478668,5
6,0,0,model15,0.014889467383,5
6,0,0,model4,3.0492611583,5
6,0,0,model7,0.17564608621,5
6,0,0,model16,0.0070145603196,5
6,0,0,model9,0.026670042122,5
7,0,0,model15,0.014753108698,5
7,0,0,model4,3.018787871,5
7,0,0,model7,0.17866648348,5
7,0,0,model16,0.0069624870421,5
7,0,0,model9,0.029714545009,5
8,0,0,model15,0.014618113599,5
8,0,0,model4,2.9886190064,5
8,0,0,model7,0.18165667677,5
8,0,0,model16,0.0069109344973,5
8,0,0,model9,0.032728602867,5
9,0,0,model15,0.014484468452,5
9,0,0,model4,2.9587518305,5
9,0,0,model7,0.18461696813,5
9,0,0,model16,0.0068598974781,5
9,0,0,model9,0.035712520147,5
10,0,0,model15,0.014352159755,5
10,0,0,model4,2.9291834802,5
10,0,0,model7,0.18744669408,5
10,0,0,model16,0.006809370829,5
10,0,0,model9,0.038666598254,5
11,0,0,model15,0.014235041157,5
11,0,0,model4,2.8999316926,5
11,0,0,model7,0.19036907584,5
11,0,0,model16,0.0067793406211,5
11,0,0,model9,0.041605002591,5
12,0,0,model15,0.014105226734,5
12,0,0,model4,2.8709517,5
12,0,0,model7,0.19324224321,5
12,0,0,model16,0.0067296195406,5
12,0,0,model9,0.044500155873,5
13,0,0,model15,0.013976710455,5
13,0,0,model4,2.8422615072,5
13,0,0,model7,0.1960866789,5
13,0,0,model16,0.0066803956709,5
13,0,0,model9,0.047366357623,5
14,0,0,model15,0.013849479339,5
14,0,0,model4,2.8138582165,5
14,0,0,model7,0.19890267024,5
14,0,0,model16,0.0066316640398,5
14,0,0,model9,0.050203897355,5
15,0,0,model15,0.013723520534,5
15,0,0,model4,2.7857388023,5
15,0,0,model7,0.20169050166,5
15,0,0,model16,0.0065834197251,5
15,0,0,model9,0.05301306169,5
16,0,0,model15,0.013598821317,5
16,0,0,model4,2.7579005822,5
16,0,0,model7,0.20445045477,5
16,0,0,model16,0.0065356578536,5
16,0,0,model9,0.055794134381,5
17,0,0,model15,0.013475369092,5
17,0,0,model4,2.7303407444,5
17,0,0,model7,0.20718280835,5
17,0,0,model16,0.0064883736007,5
17,0,0,model9,0.058547396346,5
18,0,0,model15,0.013353151389,5
18,0,0,model4,2.7030563511,5
18,0,0,model7,0.20988783839,5
18,0,0,model16,0.0064415621904,5
18,0,0,model9,0.061273125691,5
19,0,0,model15,0.013232155864,5
19,0,0,model4,2.6760448018,5
19,0,0,model7,0.21256581813,5
19,0,0,model16,0.0063952188942,5
19,0,0,model9,0.063971597742,5
20,0,0,model15,0.013112370293,5
20,0,0,model4,2.6493034445,5
20,0,0,model7,0.21521701808,5
20,0,0,model16,0.0063493390309,5
20,0,0,model9,0.066643085073,5
21,0,0,model15,0.012993782579,5
21,0,0,model4,2.6228297344,5
21,0,0,model7,0.21784170603,5
21,0,0,model16,0.0063039179663,5
21,0,0,model9,0.069287857531,5
22,0,0,model15,0.012876380741,5
22,0,0,model4,2.5966204512,5
22,0,0,model7,0.22044014709,5
22,0,0,model16,0.0062589511123,5
22,0,0,model9,0.071906182264,5
23,0,0,model15,0.012760152922,5
23,0,0,model4,2.5706734147,5
23,0,0,model7,0.22301260375,5
23,0,0,model16,0.0062144339269,5
23,0,0,model9,0.07449832375,5
24,0,0,model15,0.012645087381,5
24,0,0,model4,2.5449855433,5
24,0,0,model7,0.22555933584,5
24,0,0,model16,0.0061703619133,5
24,0,0,model9,0.077064543821,5
25,0,0,model15,0.012531172496,5
25,0,0,model4,2.5195547021,5
25,0,0,model7,0.2280806006,5
25,0,0,model16,0.0061267306199,5
25,0,0,model9,0.079605101691,5
26,0,0,model15,0.012418396759,5
26,0,0,model4,2.4943781692,5
26,0,0,model7,0.23057665272,5
26,0,0,model16,0.0060835356393,5
26,0,0,model9,0.082120253982,5
27,0,0,model15,0.01230674878,5
27,0,0,model4,2.4694534017,5
27,0,0,model7,0.23304774432,5
27,0,0,model16,0.0060407726086,5
27,0,0,model9,0.084610254751,5
28,0,0,model15,0.012196217281,5
28,0,0,model4,2.4447778819,5
28,0,0,model7,0.23549412501,5
28,0,0,model16,0.0059984372082,5
28,0,0,model9,0.087075355512,5
29,0,0,model15,0.012086791096,5
29,0,0,model4,2.4203491172,5
29,0,0,model7,0.23791604188,5
29,0,0,model16,0.0059565251618,5
29,0,0,model9,0.089515805265,5
30,0,0,model15,0.011978459174,5
30,0,0,model4,2.396164794,5
30,0,0,model7,0.24031373959,5
30,0,0,model16,0.0059150322359,5
30,0,0,model9,0.091931850521,5
31,0,0,model15,0.01187121057,5
31,0,0,model4,2.3722221603,5
31,0,0,model7,0.24268746032,5
31,0,0,model16,0.0058739542392,5
